,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.014513784162129985,0.015647099581893052,0.008442713538956127,0.011606901432888894,0.010045615750246957,0.01075295203005645,0.010843279559134816,0.008807324429997496,0.014003687276934622,0.014115646394367328,0.005496714366579961,0.009537151950899977,0.014975874993083246,0.022008504967199263,0.005636390081041232,0.005211124032768235,0.009708544890104368,0.009104236360778223,0.006519491563509362,0.009834932757843739,0.007174320415326045,0.0036150932351998173,0.007147884318353035,0.009077958900644473,0.010794236453039929,0.013310585148227213,0.015891270342302827,0.013112583705455011,0.00458716212353457,0.012371866099263827,0.011021705378970369,0.01895812000754456,0.025930593860702792,0.009426173492281665,0.01361052078665233,0.012689173203000947,0.015659127812599274,0.006875957833459579,0.013740114296521819,0.011636604970439475,0.012149641747864148,0.010139926146283488,0.00894419424561657,0.013779308397224646,0.009324011661789016,0.007429810115488283,0.008881964029194174,0.009749367494474866,0.009831923848271753,0.015565312176234462
1,0.015647099581893052,0.020002004080917162,0.01257363498446642,0.010431784819900473,0.010408807391708116,0.012985045948563362,0.011019420758492623,0.00947066342307726,0.012589475695119739,0.014279935442442085,0.007125568466514305,0.01072572183285079,0.01870788912327262,0.023837366572346103,0.004454804165122099,0.003238894256260806,0.00953694752992946,0.011567041208618796,0.009423485673786303,0.009770477995369514,0.011190294635070467,0.0031672949380912177,0.012083147139751352,0.011930185787638409,0.01274934350035846,0.015312790835770498,0.015491423501917692,0.016429256047379028,0.006861605070792829,0.014107377968081421,0.010278364873292386,0.018305329066984753,0.025804115160676468,0.013956879188191952,0.019506260221616112,0.013532029854570944,0.02372048931497878,0.004682150256531511,0.012184436072173939,0.015651414216303405,0.013017347591225291,0.013230686939296589,0.010302667992094566,0.017277210481850082,0.017408845342166537,0.015371710700428202,0.01154214466814396,0.011030290167542464,0.010264853939362694,0.013520388582589409
2,0.008442713538956127,0.012573634984466418,0.008767201972604043,0.004413142477322604,0.005434355607883987,0.007888551566750014,0.005566977761822055,0.005041389886063364,0.0053482938204906655,0.007205243172262011,0.004357038915210884,0.005970817379503279,0.011568555150829244,0.01299216015881952,0.001401017230820435,0.00032636966477746313,0.004510134122793056,0.007198857547220458,0.0063873428329138905,0.004896954486190887,0.007958044441384492,0.001301436644470994,0.008973249233868238,0.007663394144227169,0.007520443180800971,0.008685841179243927,0.007508100550493286,0.010166752588234901,0.004696318561422687,0.008083550379657118,0.004638310989174934,0.008764521650546865,0.012915716000927705,0.00962628789028412,0.01324843632406375,0.007228490979445277,0.01671726580148905,0.000916329246454952,0.005028769771149731,0.01023376996925727,0.007021290791003602,0.00841633806232973,0.005857876757739659,0.010771032562919128,0.013493494240960661,0.012337135164949907,0.0072975467487014075,0.006257087340585324,0.005387429920720634,0.005474328581054781
3,0.01160690143288889,0.010431784819900473,0.004413142477322604,0.01077785373152252,0.008112183637437273,0.007357238631493767,0.009108511321395433,0.007251415915657196,0.012931437284238467,0.011794681964635269,0.004192544392777368,0.007572830191276578,0.01021276458399395,0.01729108084327783,0.005867340076964737,0.005988393456779074,0.00875675615663374,0.0062510056299512305,0.0038283702415892805,0.008074180818303743,0.0035972550412651594,0.0033498120495782198,0.0029302061593231405,0.005808825704332327,0.007862014290354921,0.01043836779084615,0.013511169692997406,0.008968104014846927,0.002729074150499193,0.00926314962330831,0.009864922665266678,0.016227732918327287,0.021412099742572886,0.005233074014483271,0.0077580247684608476,0.010207088126756214,0.007872322081876614,0.007514552872383934,0.012913809065108584,0.007162314542466861,0.009617657237348564,0.006684979074950252,0.006981533952790398,0.009158969355192618,0.002856311811558417,0.0015481389997515438,0.0059654109801802755,0.007416319440662372,0.007948196488968986,0.014499712834455544
4,0.010045615750246957,0.010408807391708116,0.005434355607883986,0.008112183637437273,0.00736871277120302,0.007820876313266204,0.007610438499871102,0.005756952427252465,0.009911072224190184,0.010104743364905548,0.0025841273697892976,0.006112033767372819,0.010130136668777403,0.01563951635533763,0.003615338662000454,0.003497841923670161,0.006175659019778487,0.005826749938984877,0.003823540914931114,0.007532715213083816,0.004223392513155069,0.002647163406456201,0.004141544472171185,0.006043300601988092,0.007377640935751291,0.008310355139784495,0.011732182445596142,0.008758707447311952,0.002322071791819078,0.0086730927848782,0.007870816712943474,0.014033790310045155,0.019582292274700864,0.005629190612157785,0.008620439387464518,0.008872109715125592,0.010110447370888734,0.0047666303644542125,0.009543590998741854,0.007779495183755955,0.008692074644743445,0.006525046050374097,0.005625218379562631,0.009660398108149454,0.00495221618573965,0.003265952751281073,0.0055819295268601235,0.006740860986465334,0.0070944470087169476,0.01141529627332593
5,0.01075295203005645,0.012985045948563362,0.007888551566750016,0.007357238631493768,0.007820876313266204,0.009476065537423273,0.007759448899369745,0.005975314701012411,0.009073711182095674,0.010369642608546496,0.0029376117767758066,0.006586940547634145,0.012406212083000944,0.01701817036019236,0.0026616028026907575,0.0021280433043310183,0.0057260271157625825,0.007147097119316408,0.0053167108637526975,0.007882908620286937,0.006413875470677077,0.0024276494140422406,0.006898762991010349,0.007754180976614632,0.008579750427906669,0.009072030899960353,0.01185153336297681,0.010719907787039604,0.0033126971791356684,0.009844155274609188,0.0074947405684055455,0.014082346795233841,0.02037412664726628,0.008063945079174288,0.011995070734182406,0.009444806708430249,0.014942389892341375,0.0033142400942538838,0.008507684399923143,0.01022683914140684,0.009393604346829766,0.008244180265181233,0.006169170772036111,0.011991915952255013,0.009370789816089959,0.007379783983506534,0.006980044019107777,0.0075528889759149355,0.007520264355366234,0.010403553307323439
6,0.010843279559134816,0.011019420758492621,0.005566977761822053,0.009108511321395429,0.007610438499871101,0.007759448899369741,0.008245196779643122,0.006570717061115354,0.010993878900539128,0.01075539330571734,0.003805067131224692,0.007012073445654919,0.010644662459219422,0.016436807180284493,0.004536737588052728,0.004384303225299496,0.007423961045566224,0.006416731425729609,0.004342638383053224,0.0075518068744972406,0.0046085880192855335,0.0028590815147117696,0.004394195519315241,0.006325466283430139,0.007828720025771882,0.009705605036922737,0.012245233841575026,0.009305355556649169,0.002991779794818483,0.009087392150493945,0.008578754979849123,0.01464664033266355,0.01989012406487273,0.006213885257563576,0.009127722127430087,0.009514719476682336,0.010243430611735785,0.005706277587988761,0.010814322898141913,0.008034979096663,0.009105858302762912,0.0070757336980243335,0.00652079834547079,0.009795171942830675,0.0053697936149640964,0.0039377282966288505,0.006202086871829497,0.007175211897765786,0.00742743964768698,0.01233528242795354
7,0.008807324429997494,0.009470663423077258,0.005041389886063364,0.007251415915657196,0.005756952427252464,0.00597531470101241,0.006570717061115355,0.005670912870773805,0.008630372132917473,0.008374201320296183,0.004335687672435542,0.006193176299992734,0.00896368892360411,0.012952874492880864,0.0039131942431360756,0.003589526332081911,0.006536311985319571,0.005738990090985476,0.004287258857249539,0.0053896879836299256,0.004591309021640456,0.002154759102097821,0.004510602404926236,0.005446091250554392,0.006488161045013598,0.008806509291609041,0.009167436932630725,0.00794761136920704,0.0033360734013379617,0.0072981280129144335,0.006675398381661707,0.010924884157217254,0.014469719463971995,0.006057371518984555,0.008364776709507204,0.007635022189614423,0.00926659578123912,0.004536550184706829,0.008663242452267426,0.006900997575667819,0.007114179743173991,0.00631078877146177,0.005876790733219051,0.007915041820118828,0.006089047353838003,0.005296548670669506,0.005661635486779636,0.005852288791743012,0.005735971658290742,0.0092767897676191
8,0.01400368727693462,0.012589475695119735,0.005348293820490665,0.012931437284238467,0.009911072224190185,0.009073711182095668,0.010993878900539128,0.008630372132917471,0.015557842613884418,0.014301344677120837,0.004693240636553477,0.008988552088481514,0.012362364829620238,0.02100751620064992,0.00690275672344206,0.00707389885343113,0.010332475532779179,0.0074610701538045466,0.004494704159259983,0.009952817711592912,0.0042479450445909095,0.0040569139655557244,0.0034650690987223965,0.007027447110938012,0.0095061385205685,0.012327508614929383,0.01647664504349434,0.010819539879752517,0.0030888529945572165,0.011250676251950571,0.01190936591713447,0.019792602046090617,0.02629663803045993,0.006184837486247528,0.009313552165208851,0.012338690393431093,0.009571958213036457,0.008938752331388175,0.015466792485323292,0.008694279933296663,0.011697644854192174,0.008004308789683364,0.008259024211292118,0.01120827533113019,0.00327726968103313,0.001569392260260228,0.007095258457307322,0.008970070000639884,0.009673623921540938,0.0175605649618429
9,0.014115646394367324,0.014279935442442085,0.00720524317226201,0.01179468196463527,0.010104743364905548,0.010369642608546495,0.010755393305717342,0.008374201320296181,0.014301344677120839,0.014130393561421026,0.004371545366323214,0.008893228351551305,0.01386135020055755,0.02161649868675658,0.005674542228621628,0.00553126994221966,0.00933188367780517,0.008191106621315681,0.005410558017195904,0.010170806326027059,0.005781685307216447,0.0037617005814679027,0.005515194854551561,0.008215295710599632,0.01019771028596158,0.012208144412666534,0.016244280038630703,0.012061380145101759,0.0035418634906090197,0.011926129884100726,0.01121497272584168,0.019439887514159305,0.026644853574137383,0.007808012691882261,0.011703073989522424,0.012425757055458253,0.013293578054438624,0.007295894425754317,0.013964249384188781,0.010470533957090675,0.01199855490710309,0.009066560299610588,0.008224313567115633,0.012936969488202171,0.006568298004751636,0.0045069919554554475,0.007874569256017738,0.009362826129256863,0.00980438531808402,0.016232602615557937
